Maritimo,Guimaraes,home,17.04.2016,19:15,"Guimaraes sofre uma derrota nas mãos do Maritimo na Liga Portugal. Resumo do Jogo: No minuto 1, Dalbert H. é expulso com um cartão vermelho. O árbitro exibe um cartão amarelo a Diogo J. aos 1 minutos. Aos 2 minutos, Fransergio marca um golo para a equipa da casa. Aos 3 minutos, o árbitro adverte Luis Rocha com um cartão amarelo. Um golo crucial é apontado por Penalty Fransergio aos 3 minutos para a equipa da casa. No minuto 4, Otavio recebe um cartão amarelo. Aos 6 minutos, Djousse D. marca um golo para a equipa da casa. No minuto 6, Plessis D. recebe um cartão amarelo. "
Belenenses,Academica,draw,17.04.2016,17:00,"O Belenenses empata com o Academica num jogo onde ambas equipas estiveram em alto nível. Resumo do Jogo: Silva G. comete uma infração e recebe um cartão amarelo aos 2 minutos. O golo de Ortuno J. aos 3 minutos emociona os adeptos do Belenenses. Ribeiro R. recebe um cartão amarelo aos 4 minutos. Sousa A. recebe um cartão amarelo aos 45+ minutos. Silva T. comete uma infração e recebe um cartão amarelo aos 4 minutos. O árbitro exibe um cartão amarelo a Paciencia G. aos 6 minutos. O árbitro exibe um cartão amarelo a Rosa M. aos 7 minutos. Aos 7 minutos, Penalty Lopes R. marca um golo para a equipa visitante. O árbitro exibe um cartão amarelo a Ferreira F. aos 7 minutos. Silva L. comete uma infração e recebe um cartão amarelo aos 8 minutos. Aos 8 minutos, o árbitro mostra o cartão vermelho a Żółta kartka / Sousa A.. Rafael recebe um cartão amarelo aos 8 minutos. "
U. Madeira,Ferreira,away,17.04.2016,17:00,"O Ferreira surpreende o U. Madeira com uma vitória dramática na Liga Portugal. Resumo do Jogo: No minuto 1, Elio coloca o U. Madeira em vantagem. O árbitro exibe um cartão amarelo a Amilton aos 3 minutos. O golo de Breitner aos 4 minutos emociona os adeptos do U. Madeira. Pele recebe um cartão amarelo aos 4 minutos. No minuto 4, Martins G. recebe um cartão amarelo. Um golo crucial é apontado por Minhoca aos 4 minutos. Um golo crucial é apontado por Cicero C. aos 5 minutos. O árbitro exibe um cartão amarelo a Minhoca aos 5 minutos. No minuto 5, Shehu A. recebe um cartão amarelo. No minuto 6, Żółta kartka / Shehu A. é expulso com um cartão vermelho. No minuto 6, Henrique P. coloca o Ferreira em vantagem. Henrique P. recebe um cartão amarelo aos 7 minutos. O golo de Amilton aos 7 minutos emociona os adeptos do U. Madeira. Ponck comete uma infração e recebe um cartão amarelo aos 8 minutos. Cicero C. recebe um cartão amarelo aos 8 minutos. No minuto 8, Jota D. coloca o Ferreira em vantagem. O árbitro exibe um cartão amarelo a Cardoso M. aos 90+ minutos. "
Moreirense,Sporting,away,16.04.2016,21:45,"Num jogo eletrizante, o Sporting supera o Moreirense na Liga Portugal. Resumo do Jogo: Zeegelaar M. comete uma infração e recebe um cartão amarelo aos 0 minutos. Aos 1 minutos, o árbitro adverte Schons A. com um cartão amarelo. Um golo crucial é apontado por Slimani I. aos 1 minutos. Silva Ad. comete uma infração e recebe um cartão amarelo aos 3 minutos. Coates S. comete uma infração e recebe um cartão amarelo aos 7 minutos. Cesar B. comete uma infração e recebe um cartão amarelo aos 7 minutos. "
Estoril,Boavista,home,16.04.2016,19:30,Boavista sofre uma derrota nas mãos do Estoril na Liga Portugal. Resumo do Jogo: Vinicius comete uma infração e recebe um cartão amarelo aos 0 minutos. O golo de Marion aos 8 minutos emociona os adeptos do Estoril. Marion recebe um cartão amarelo aos 8 minutos. O árbitro exibe um cartão amarelo a Henrique N. aos 90+ minutos. 
Arouca,Rio Ave,draw,16.04.2016,17:15,"O Arouca empata com o Rio Ave num jogo onde ambas equipas estiveram em alto nível. Resumo do Jogo: O árbitro exibe um cartão amarelo a Roderick aos 1 minutos. Goiano A. comete uma infração e recebe um cartão amarelo aos 2 minutos. No minuto 5, Marcelo recebe um cartão amarelo. Aos 5 minutos, o árbitro adverte Gege com um cartão amarelo. Aos 5 minutos, o árbitro adverte Novais J. com um cartão amarelo. Bernardes A. recebe um cartão amarelo aos 6 minutos. Tarantini comete uma infração e recebe um cartão amarelo aos 8 minutos. "
Rio Ave,Guimaraes,home,11.04.2016,21:00,"Vitória memorável para o Rio Ave numa partida épica contra o Guimaraes na Liga Portugal. Resumo do Jogo: Guedes H. deixa a sua marca aos 0 minutos com um incrível golo. O árbitro exibe um cartão amarelo a Josue Sa aos 2 minutos. O golo de Penalty Heldon aos 2 minutos emociona os adeptos do Rio Ave. Aos 5 minutos, o árbitro adverte Henrique Dourado com um cartão amarelo. Aos 6 minutos, o árbitro adverte Wakaso A. com um cartão amarelo. No minuto 6, Ukra recebe um cartão amarelo. No minuto 6, Bouba recebe um cartão amarelo. No minuto 8, Otavio recebe um cartão amarelo. "
Braga,Moreirense,draw,10.04.2016,21:30,"Partida bem disputada entre Braga e Moreirense termina em empate na Liga Portugal. Resumo do Jogo: O árbitro exibe um cartão amarelo a Oliveira M. aos 2 minutos. Palhinha J. recebe um cartão amarelo aos 3 minutos. Aos 5 minutos, Evaldo marca um golo para a equipa visitante. O árbitro exibe um cartão amarelo a Filipe aos 5 minutos. Gomes V. comete uma infração e recebe um cartão amarelo aos 6 minutos. No minuto 6,  Josue não consegue converter uma grande penalidade a favor do Braga. Aos 7 minutos, o árbitro mostra o cartão vermelho a Żółta kartka / Gomes V.. Arghus comete uma infração e recebe um cartão amarelo aos 8 minutos. Aos 90+ minutos, Boly W. marca um golo para a equipa da casa. O árbitro exibe um cartão amarelo a Boateng E. aos 90+ minutos. "
Ferreira,FC Porto,home,10.04.2016,19:15,"Num emocionante confronto, o Ferreira triunfa sobre o FC Porto na Liga Portugal. Resumo do Jogo: Aos 2 minutos, o árbitro adverte Awaziem C. com um cartão amarelo. No minuto 4, Sergio Oliveira recebe um cartão amarelo. Aos 5 minutos, o árbitro adverte Brahimi Y. com um cartão amarelo. Aos 6 minutos, o árbitro adverte Lopes H. com um cartão amarelo. Moreira B. comete uma infração e recebe um cartão amarelo aos 6 minutos. O golo de Jota D. aos 8 minutos emociona os adeptos do Ferreira. O árbitro exibe um cartão amarelo a Herrera H. aos 8 minutos. No minuto 9, Cicero C. recebe um cartão amarelo. O árbitro exibe um cartão amarelo a Varela S. aos 90+ minutos. "
Nacional,Estoril,home,10.04.2016,17:00,"Em casa, o Nacional conquista uma vitória decisiva contra o Estoril na Liga Portugal. Resumo do Jogo: Aos 3 minutos, Soares T. marca um golo para a equipa da casa. O golo de Agra S. aos 4 minutos emociona os adeptos do Nacional. O golo de Bonilha N. aos 5 minutos emociona os adeptos do Nacional. Um golo crucial é apontado por Witi aos 6 minutos para a equipa da casa. Um golo crucial é apontado por Marion aos 7 minutos. "
Setubal,Belenenses,away,10.04.2016,17:00,"Vitória histórica para o Belenenses sobre o Setubal na Liga Portugal. Resumo do Jogo: Aos 2 minutos, o árbitro adverte Silva G. com um cartão amarelo. Pacheco F. comete uma infração e recebe um cartão amarelo aos 3 minutos. Aos 7 minutos, o árbitro adverte Pinto R. com um cartão amarelo. Aos 7 minutos, Ortuno J. marca um golo para a equipa visitante. "
Tondela,U. Madeira,home,10.04.2016,17:00,"O Tondela domina o U. Madeira e sai vitorioso na Liga Portugal. Resumo do Jogo: Num momento desafortunado, Soares W. marca um auto-golo aos 0 minutos, deixando os adeptos do Tondela perplexos. Paulinho comete uma infração e recebe um cartão amarelo aos 6 minutos. "
Sporting,Maritimo,home,09.04.2016,21:45,"O Sporting domina o Maritimo e sai vitorioso na Liga Portugal. Resumo do Jogo: Gutierrez T. deixa a sua marca aos 4 minutos com um incrível golo. O golo de Carvalho W. aos 5 minutos emociona os adeptos do Sporting. O árbitro exibe um cartão amarelo a Mauricio aos 6 minutos. No minuto 7, Slimani I. coloca o Sporting em vantagem. Um golo crucial é apontado por Ghazaryan G. aos 8 minutos. Aos 9 minutos, o árbitro adverte Djousse D. com um cartão amarelo. "
Academica,Benfica,away,09.04.2016,19:30,"O Benfica brilha e vence o Academica na Liga Portugal. Resumo do Jogo: Aos 1 minutos, Pedro N. marca um golo para a equipa da casa. Aos 2 minutos, o árbitro adverte Nascimento R. com um cartão amarelo. Aos 2 minutos, o árbitro adverte Pedro N. com um cartão amarelo. Um golo crucial é apontado por Mitroglou K. aos 3 minutos. No minuto 4, Iago recebe um cartão amarelo. No minuto 8, Jimenez R. coloca o Benfica em vantagem. Plange N. recebe um cartão amarelo aos 90+ minutos. "
Boavista,Arouca,draw,08.04.2016,21:30,"Um empate eletrizante marca o duelo entre Boavista e Arouca na Liga Portugal. Resumo do Jogo:  Ribeiro R. erra na marca de grande penalidade aos 3 minutos, frustrando os adeptos do Boavista. Basto H. recebe um cartão amarelo aos 3 minutos. No minuto 3, Simao D. recebe um cartão amarelo. Maurides comete uma infração e recebe um cartão amarelo aos 4 minutos. Lima L. comete uma infração e recebe um cartão amarelo aos 45+ minutos. Ze Manuel recebe um cartão amarelo aos 5 minutos. Aos 5 minutos, o árbitro adverte Bernardes A. com um cartão amarelo. No minuto 7, Mesquita T. recebe um cartão amarelo. No minuto 7, Santos R. recebe um cartão amarelo. "
Belenenses,Sporting,away,04.04.2016,22:00,"O Sporting derrota o Belenenses em confronto emocionante na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Slimani I. aos 2 minutos. Tiago Almeida comete uma infração e recebe um cartão amarelo aos 3 minutos. Aos 3 minutos, Penalty Slimani I. marca um golo para a equipa visitante. No minuto 5, Silva T. recebe um cartão amarelo. No minuto 5, Silva Ad. coloca o Sporting em vantagem. Gutierrez T. deixa a sua marca aos 5 minutos com um incrível golo. Silva Ad. comete uma infração e recebe um cartão amarelo aos 6 minutos. Aos 7 minutos, Bakic M. marca um golo para a equipa da casa. Um golo crucial é apontado por Gutierrez T. aos 7 minutos. O golo de Silva T. aos 8 minutos emociona os adeptos do Belenenses. "
FC Porto,Tondela,away,04.04.2016,20:00,"O Tondela surpreende o FC Porto com uma vitória dramática na Liga Portugal. Resumo do Jogo: Alberto L. comete uma infração e recebe um cartão amarelo aos 3 minutos. O árbitro exibe um cartão amarelo a Danilo aos 3 minutos. Um golo crucial é apontado por Alberto L. aos 5 minutos. No minuto 6, Lucas recebe um cartão amarelo. Aos 8 minutos, o árbitro adverte Menga D. com um cartão amarelo. Brahimi Y. recebe um cartão amarelo aos 8 minutos. "
Moreirense,Rio Ave,away,03.04.2016,20:15,"O Rio Ave derrota o Moreirense em confronto emocionante na Liga Portugal. Resumo do Jogo: No minuto 4, Heldon recebe um cartão amarelo. No minuto 4, Wakaso A. recebe um cartão amarelo. Aos 5 minutos, o árbitro adverte Danielson F. com um cartão amarelo. Aos 5 minutos, Guedes H. marca um golo para a equipa visitante. Aos 6 minutos, o árbitro adverte Guedes H. com um cartão amarelo. Aos 8 minutos, o árbitro adverte Tarantini com um cartão amarelo. "
Estoril,Ferreira,home,03.04.2016,18:00,"Num emocionante confronto, o Estoril triunfa sobre o Ferreira na Liga Portugal. Resumo do Jogo: Amado D. recebe um cartão amarelo aos 2 minutos. Aos 3 minutos, Amado D. marca um golo para a equipa da casa. Bruno Santos recebe um cartão amarelo aos 3 minutos. Diego Carlos recebe um cartão amarelo aos 4 minutos. Aos 4 minutos, o árbitro adverte Esiti A. com um cartão amarelo. Żółta kartka / Amado D. é expulso com um cartão vermelho aos 8 minutos. Pinheiro Edu comete uma infração e recebe um cartão amarelo aos 8 minutos. O Żółta kartka / Pinheiro Edu vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 9. "
U. Madeira,Setubal,draw,03.04.2016,17:00,"U. Madeira e Setubal dividem os pontos após empate na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Amilton aos 2 minutos para a equipa da casa. Aos 2 minutos, o árbitro adverte Martins G. com um cartão amarelo. O golo de Amilton aos 3 minutos emociona os adeptos do U. Madeira. O árbitro exibe um cartão amarelo a Amilton aos 4 minutos. O golo de Cisse S. aos 5 minutos agita o jogo. No minuto 5, Hassan M. recebe um cartão amarelo. Cisse S. comete uma infração e recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Elio aos 6 minutos. Pacheco F. recebe um cartão amarelo aos 8 minutos. Costa V. recebe um cartão amarelo aos 9 minutos. O golo de Costa V. aos 90+ minutos agita o jogo. No minuto 90+, Żółta kartka / Costa V. é expulso com um cartão vermelho. No minuto 90+, Joaozinho é expulso com um cartão vermelho. "
Guimaraes,Boavista,draw,02.04.2016,21:45,Partida bem disputada entre Guimaraes e Boavista termina em empate na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Valente R. aos 1 minutos para a equipa da casa. Vinicius deixa a sua marca aos 3 minutos com um incrível golo. Carvalho A. recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Henrique N. aos 6 minutos. 
Maritimo,Nacional,home,02.04.2016,19:30,"O Maritimo domina o Nacional e sai vitorioso na Liga Portugal. Resumo do Jogo: O Sousa D. vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 1. No minuto 2, Mauricio recebe um cartão amarelo. O árbitro exibe um cartão amarelo a Diogo J. aos 3 minutos. Fransergio recebe um cartão amarelo aos 5 minutos. No minuto 5, Plessis D. recebe um cartão amarelo. No minuto 5, Costa E. coloca o Maritimo em vantagem. O árbitro exibe um cartão amarelo a Pinho R. aos 7 minutos. Bessa E. recebe um cartão amarelo aos 8 minutos. Aos 8 minutos, Bessa E. marca um golo para a equipa da casa. Salin R. comete uma infração e recebe um cartão amarelo aos 90+ minutos. "
Arouca,Academica,home,02.04.2016,17:15,"Vitória memorável para o Arouca numa partida épica contra o Academica na Liga Portugal. Resumo do Jogo: No minuto 1, Pedro N. coloca o Academica em vantagem. O golo de Jubal aos 1 minutos emociona os adeptos do Arouca. No minuto 3, Lima L. coloca o Arouca em vantagem. Bernardes A. deixa a sua marca aos 4 minutos com um incrível golo. Rabiola comete uma infração e recebe um cartão amarelo aos 45+ minutos. Piloto N. comete uma infração e recebe um cartão amarelo aos 4 minutos. Rodrigues I. recebe um cartão amarelo aos 5 minutos. Silva L. comete uma infração e recebe um cartão amarelo aos 5 minutos. Um golo crucial é apontado por Paciencia G. aos 6 minutos. Aos 6 minutos, o árbitro adverte Coelho N. com um cartão amarelo. Seco H. recebe um cartão amarelo aos 6 minutos. Goiano A. comete uma infração e recebe um cartão amarelo aos 7 minutos. O árbitro exibe um cartão amarelo a Paciencia G. aos 8 minutos. "
Benfica,Braga,home,01.04.2016,21:30,"Vitória memorável para o Benfica numa partida épica contra o Braga na Liga Portugal. Resumo do Jogo: No minuto 1, Mitroglou K. coloca o Benfica em vantagem. Um golo crucial é apontado por Penalty Jonas aos 3 minutos para a equipa da casa. Aos 3 minutos, Pizzi marca um golo para a equipa da casa. No minuto 5, Santos P. recebe um cartão amarelo. No minuto 6, Pizzi recebe um cartão amarelo. Aos 7 minutos, Mitroglou K. marca um golo para a equipa da casa. O árbitro exibe um cartão amarelo a Stojiljkovic N. aos 7 minutos. Samaris A. deixa a sua marca aos 7 minutos com um incrível golo. Luiz C. recebe um cartão amarelo aos 8 minutos. Aos 8 minutos, o árbitro adverte Marcelo Goiano com um cartão amarelo. O árbitro exibe um cartão amarelo a Semedo N. aos 90+ minutos. Penalty Santos P. deixa a sua marca aos 90+ minutos com um incrível golo. "
Braga,U. Madeira,home,20.03.2016,21:30,"O Braga domina o U. Madeira e sai vitorioso na Liga Portugal. Resumo do Jogo: Aos 1 minutos, o árbitro adverte Luiz C. com um cartão amarelo. O árbitro exibe um cartão amarelo a Ferreira R. aos 1 minutos. Silva T. recebe um cartão amarelo aos 3 minutos. O golo de Josue aos 3 minutos emociona os adeptos do Braga. No minuto 5, Stojiljkovic N. coloca o Braga em vantagem. "
Boavista,Benfica,away,20.03.2016,19:15,"O Benfica brilha e vence o Boavista na Liga Portugal. Resumo do Jogo: No minuto 1, Samaris A. recebe um cartão amarelo. Eliseu recebe um cartão amarelo aos 45+ minutos. Jimenez R. comete uma infração e recebe um cartão amarelo aos 6 minutos. Tahar A. comete uma infração e recebe um cartão amarelo aos 6 minutos. O golo de Jonas aos 90+ minutos agita o jogo. No minuto 90+, Ederson recebe um cartão amarelo. "
Academica,Estoril,away,20.03.2016,17:00,"O Estoril derrota o Academica em confronto emocionante na Liga Portugal. Resumo do Jogo: Aos 2 minutos, Mattheus marca um golo para a equipa visitante. No minuto 2, Fernandes G. coloca o Estoril em vantagem. O golo de Mattheus aos 5 minutos agita o jogo. No minuto 5, Marinho recebe um cartão amarelo. Tavares Y. recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Fernandes G. aos 6 minutos. "
Ferreira,Moreirense,draw,20.03.2016,17:00,"Ferreira e Moreirense dividem os pontos após empate na Liga Portugal. Resumo do Jogo: Cardoso F. comete uma infração e recebe um cartão amarelo aos 1 minutos. Espinho F. recebe um cartão amarelo aos 3 minutos. Aos 4 minutos, o árbitro adverte Stefanovic I. com um cartão amarelo. O árbitro exibe um cartão amarelo a Nildo Petrolina aos 5 minutos. Ricardo recebe um cartão amarelo aos 5 minutos. No minuto 5, Pele recebe um cartão amarelo. Oliveira M. recebe um cartão amarelo aos 7 minutos. "
Nacional,Guimaraes,home,20.03.2016,17:00,"Vitória memorável para o Nacional numa partida épica contra o Guimaraes na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Lica aos 0 minutos. Lica recebe um cartão amarelo aos 1 minutos. Um golo crucial é apontado por Correia R. aos 1 minutos para a equipa da casa. O árbitro exibe um cartão amarelo a Ghazal A. aos 3 minutos. Aos 4 minutos, Penalty Henrique Dourado marca um golo para a equipa visitante. Aos 45+ minutos, o árbitro adverte Correia R. com um cartão amarelo. No minuto 5, Soares T. coloca o Nacional em vantagem. Aos 6 minutos, o árbitro adverte Arrondel A. com um cartão amarelo. Belkaroui H. comete uma infração e recebe um cartão amarelo aos 7 minutos. Soares T. deixa a sua marca aos 8 minutos com um incrível golo. O árbitro exibe um cartão amarelo a Silva R. aos 90+ minutos. "
Tondela,Belenenses,draw,20.03.2016,17:00,"Tondela e Belenenses ficam empatados num emocionante confronto na Liga Portugal. Resumo do Jogo: No minuto 1, Silva G. coloca o Belenenses em vantagem. Aos 1 minutos, o árbitro adverte Kaka com um cartão amarelo. Aos 2 minutos, o árbitro adverte Caeiro T. com um cartão amarelo. Um golo crucial é apontado por Martins C. aos 6 minutos. No minuto 6, Aguilar A. recebe um cartão amarelo. O árbitro exibe um cartão amarelo a Monteiro B. aos 6 minutos. Um golo crucial é apontado por Penalty Junior N. aos 7 minutos para a equipa da casa. O árbitro exibe um cartão amarelo a Sousa A. aos 7 minutos. O árbitro exibe um cartão amarelo a Geraldes A. aos 7 minutos. No minuto 90+, Pica coloca o Tondela em vantagem. "
Setubal,FC Porto,away,19.03.2016,21:45,"Num jogo eletrizante, o FC Porto supera o Setubal na Liga Portugal. Resumo do Jogo: Sergio Oliveira comete uma infração e recebe um cartão amarelo aos 3 minutos. O árbitro exibe um cartão amarelo a Layun M. aos 3 minutos. Aos 4 minutos, Sergio Oliveira marca um golo para a equipa visitante. Costinha comete uma infração e recebe um cartão amarelo aos 7 minutos. "
Sporting,Arouca,home,19.03.2016,19:30,"Vitória memorável para o Sporting numa partida épica contra o Arouca na Liga Portugal. Resumo do Jogo: O golo de Gutierrez T. aos 1 minutos emociona os adeptos do Sporting. Aos 1 minutos, Mario J. marca um golo para a equipa da casa. No minuto 2, Velasquez J. recebe um cartão amarelo. Mario J. deixa a sua marca aos 3 minutos com um incrível golo. Gutierrez T. deixa a sua marca aos 4 minutos com um incrível golo. Ruiz B. deixa a sua marca aos 5 minutos com um incrível golo. No minuto 6, Rodrigues I. recebe um cartão amarelo. Aos 6 minutos, Gege marca um golo para a equipa visitante. No minuto 7, Gege recebe um cartão amarelo. "
Rio Ave,Maritimo,home,18.03.2016,21:30,Vitória memorável para o Rio Ave numa partida épica contra o Maritimo na Liga Portugal. Resumo do Jogo: Patrick recebe um cartão amarelo aos 1 minutos. O árbitro exibe um cartão amarelo a Briguel aos 3 minutos. O golo de Roderick aos 3 minutos emociona os adeptos do Rio Ave. Plessis D. recebe um cartão amarelo aos 7 minutos. 
Benfica,Tondela,home,14.03.2016,21:00,"Vitória memorável para o Benfica numa partida épica contra o Tondela na Liga Portugal. Resumo do Jogo: Aos 1 minutos, Jardel marca um golo para a equipa da casa. Jardel recebe um cartão amarelo aos 1 minutos. No minuto 2, Jonas coloca o Benfica em vantagem. Monteiro B. recebe um cartão amarelo aos 5 minutos. Um golo crucial é apontado por Jonas aos 6 minutos para a equipa da casa. Thicot S. recebe um cartão amarelo aos 7 minutos. Mitroglou K. deixa a sua marca aos 8 minutos com um incrível golo. O árbitro exibe um cartão amarelo a Mitroglou K. aos 8 minutos. Aos 90+ minutos, Junior N. marca um golo para a equipa visitante. "
Belenenses,Braga,home,13.03.2016,21:30,"Em casa, o Belenenses conquista uma vitória decisiva contra o Braga na Liga Portugal. Resumo do Jogo: O golo de Silva G. aos 5 minutos emociona os adeptos do Belenenses. Um golo crucial é apontado por Rosa M. aos 6 minutos para a equipa da casa. Aos 6 minutos, Caeiro T. marca um golo para a equipa da casa. "
Guimaraes,Ferreira,away,13.03.2016,19:15,"Vitória histórica para o Ferreira sobre o Guimaraes na Liga Portugal. Resumo do Jogo: O golo de Cardoso F. aos 0 minutos agita o jogo. Martins F. recebe um cartão amarelo aos 1 minutos. No minuto 2, Rosell O. recebe um cartão amarelo. Ricardo comete uma infração e recebe um cartão amarelo aos 4 minutos. Joao Teixeira é expulso com um cartão vermelho aos 45+ minutos. Lopes H. comete uma infração e recebe um cartão amarelo aos 7 minutos. Otavio recebe um cartão amarelo aos 7 minutos. No minuto 7, Jota D. recebe um cartão amarelo. Jose M. recebe um cartão amarelo aos 90+ minutos. "
Arouca,Setubal,home,13.03.2016,17:00,"Vitória memorável para o Arouca numa partida épica contra o Setubal na Liga Portugal. Resumo do Jogo: No minuto 2, Costinha recebe um cartão amarelo. Aos 3 minutos, Mateus marca um golo para a equipa da casa. No minuto 45+, Gonzalez W. recebe um cartão amarelo. Claro A. recebe um cartão amarelo aos 5 minutos. Aos 8 minutos, o árbitro adverte Goiano A. com um cartão amarelo. No minuto 90+, Pinto N. é expulso com um cartão vermelho. "
Moreirense,Academica,draw,13.03.2016,17:00,"Moreirense e Academica dividem os pontos após empate na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Plange N. aos 3 minutos. O árbitro exibe um cartão amarelo a Iago aos 3 minutos. Goncalves F. comete uma infração e recebe um cartão amarelo aos 3 minutos. No minuto 5, Boateng E. coloca o Moreirense em vantagem. No minuto 7, Seco H. recebe um cartão amarelo. Silva L. deixa a sua marca aos 7 minutos com um incrível golo. O árbitro exibe um cartão amarelo a Real J. aos 8 minutos. Aos 8 minutos, Penalty Rafael Martins marca um golo para a equipa da casa. Aos 8 minutos, o árbitro adverte Rafael Martins com um cartão amarelo. Aos 90+ minutos, o árbitro mostra o cartão vermelho a Rafael Martins. "
Nacional,Rio Ave,home,13.03.2016,17:00,"Em casa, o Nacional conquista uma vitória decisiva contra o Rio Ave na Liga Portugal. Resumo do Jogo: Correia R. comete uma infração e recebe um cartão amarelo aos 1 minutos. Cassio é expulso com um cartão vermelho aos 2 minutos. Num momento crítico,  Agra S. não consegue marcar numa grande penalidade aos 2 minutos, prejudicando a sua equipa da casa. O árbitro exibe um cartão amarelo a Belkaroui H. aos 3 minutos. Gomes R. deixa a sua marca aos 5 minutos com um incrível golo. Marcelo comete uma infração e recebe um cartão amarelo aos 5 minutos. Roderick comete uma infração e recebe um cartão amarelo aos 6 minutos. Willyan comete uma infração e recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Cerqueira M. aos 6 minutos. No minuto 8, Silva R. recebe um cartão amarelo. Soares T. comete uma infração e recebe um cartão amarelo aos 8 minutos. "
FC Porto,U. Madeira,home,12.03.2016,21:45,"Num emocionante confronto, o FC Porto triunfa sobre o U. Madeira na Liga Portugal. Resumo do Jogo: O golo de Aboubakar V. aos 2 minutos emociona os adeptos do FC Porto. No minuto 3, Ferreira T. recebe um cartão amarelo. Aos 4 minutos, o árbitro adverte Martins G. com um cartão amarelo. Herrera H. deixa a sua marca aos 5 minutos com um incrível golo. No minuto 6, Dias D. coloca o U. Madeira em vantagem. Aos 6 minutos, Dias D. marca um golo para a equipa visitante. No minuto 7, Amilton recebe um cartão amarelo. Um golo crucial é apontado por Corona J. aos 8 minutos para a equipa da casa. "
Estoril,Sporting,away,12.03.2016,19:30,"O Sporting surpreende o Estoril com uma vitória dramática na Liga Portugal. Resumo do Jogo: No minuto 0, Slimani I. coloca o Sporting em vantagem. Slimani I. deixa a sua marca aos 4 minutos com um incrível golo. Aos 6 minutos, o árbitro adverte Mattheus com um cartão amarelo. Aos 6 minutos, o árbitro adverte Schelotto E. com um cartão amarelo. Zeegelaar M. recebe um cartão amarelo aos 7 minutos. Aos 7 minutos, Bonatini L. marca um golo para a equipa da casa. "
Maritimo,Boavista,away,11.03.2016,21:30,"O Boavista surpreende o Maritimo com uma vitória dramática na Liga Portugal. Resumo do Jogo: O árbitro exibe um cartão amarelo a Tahar A. aos 2 minutos. Bessa E. recebe um cartão amarelo aos 3 minutos. Henrique N. comete uma infração e recebe um cartão amarelo aos 3 minutos. Aos 5 minutos, Carvalho A. marca um golo para a equipa visitante. Vinicius recebe um cartão amarelo aos 7 minutos. Um golo crucial é apontado por Ze Manuel aos 7 minutos. Diogo J. comete uma infração e recebe um cartão amarelo aos 7 minutos. Um golo crucial é apontado por Ze Manuel aos 8 minutos. Carvalho A. comete uma infração e recebe um cartão amarelo aos 90+ minutos. "
Rio Ave,Estoril,away,07.03.2016,21:00,"O Estoril derrota o Rio Ave em confronto emocionante na Liga Portugal. Resumo do Jogo: No minuto 2, Mattheus coloca o Estoril em vantagem. Fernandes G. comete uma infração e recebe um cartão amarelo aos 4 minutos. Aos 5 minutos, Mattheus marca um golo para a equipa visitante. Edimar comete uma infração e recebe um cartão amarelo aos 5 minutos. Aos 5 minutos, Penalty Bonatini L. marca um golo para a equipa visitante. Aos 6 minutos, o árbitro adverte Diego Carlos com um cartão amarelo. Aos 6 minutos, o árbitro adverte Taira A. com um cartão amarelo. O Żółta kartka / Diego Carlos vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 7. Postiga H. deixa a sua marca aos 8 minutos com um incrível golo. "
Braga,FC Porto,home,06.03.2016,21:30,"Num emocionante confronto, o Braga triunfa sobre o FC Porto na Liga Portugal. Resumo do Jogo: Aos 1 minutos, o árbitro adverte Andre com um cartão amarelo. Ferreira R. comete uma infração e recebe um cartão amarelo aos 2 minutos. No minuto 4, Danilo recebe um cartão amarelo. Martins Indi B. recebe um cartão amarelo aos 5 minutos. O árbitro exibe um cartão amarelo a Santos P. aos 5 minutos. Baiano recebe um cartão amarelo aos 5 minutos. Um golo crucial é apontado por Koka aos 7 minutos para a equipa da casa. Layun M. comete uma infração e recebe um cartão amarelo aos 8 minutos. Pereira M. deixa a sua marca aos 8 minutos com um incrível golo. No minuto 8, Silva R. coloca o Braga em vantagem. Żółta kartka / Martins Indi B. é expulso com um cartão vermelho aos 90+ minutos. Aos 90+ minutos, Silva A. marca um golo para a equipa da casa. "
