liga-portugal,Maritimo,Academica,"[""04' Goal_Home - Baba"", ""50' Red_Card_Away - Addy D."", ""54' Yellow_Away - Nunes L."", ""57' Yellow_Home - Alonso"", ""66' Yellow_Home - Dias D."", ""77' Yellow_Home - Robson"", ""90' Yellow_Home - Benachour S."", ""90' Yellow_Home - Roberge V."", ""90+0' Red_Card_Home - Żółta kartka / Robson""]",28,01.05.2011,17:00,1,0,1,0,Home,1.91,3.15,3.7,1.91,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/fX1qSaVo/#/match-summary/match-summary
liga-portugal,Naval,Nacional,"[""22' Yellow_Home - Fabio Junior"", ""24' Goal_Away - Barcelos D."", ""30+0' Goal_Away - Penalty Claudemir(Penalty )"", ""30+0' Yellow_Home - Conceicao R."", ""41' Goal_Home - Edvaldo"", ""47' Yellow_Home - Salin R."", ""68' Yellow_Away - Skolnik D."", ""72' Yellow_Away - Pinto N."", ""74' Yellow_Home - Gomis B."", ""80+0' Yellow_Away - Mateus"", ""87' Yellow_Away - Alberto L.""]",28,01.05.2011,17:00,1,2,1,1,Away,2.25,3.15,2.86,2.86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/IR8M8xVN/#/match-summary/match-summary
liga-portugal,Sporting,Portimonense,"[""20' Goal_Home - Postiga H."", ""43' Goal_Home - Pereira J."", ""45+0' Yellow_Away - Ruben"", ""47' Yellow_Home - Santos A."", ""61' Yellow_Away - Ivanildo"", ""68' Goal_Away - Pires"", ""81' Red_Card_Home - Żółta kartka / Santos A."", ""85' Red_Card_Home - Pereira J."", ""87' Yellow_Home - Saleiro C.""]",28,30.04.2011,21:15,2,1,2,0,Home,1.36,4.5,8.49,1.36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/zsAiQw0b/#/match-summary/match-summary
liga-portugal,Ferreira,Guimaraes,"[""03' Yellow_Away - Miguel R."", ""18' Goal_Away - Abdelghani F."", ""30+0' Yellow_Away - Abdelghani F."", ""45+0' Goal_Home - Penalty Olimpio L.(Penalty )"", ""45+0' Red_Card_Away - Żółta kartka / Abdelghani F."", ""45+0' Yellow_Away - Monteiro C."", ""45+0' Yellow_Away - Santana A."", ""45+0' Yellow_Away - Toscano M."", ""48' Yellow_Home - Leao A."", ""66' Yellow_Home - Pizzi"", ""72' Yellow_Home - Rondon M."", ""85' Goal_Home - Caetano"", ""90' Yellow_Away - Ribeiro J."", ""90+0' Yellow_Away - Ribeiro J.""]",28,29.04.2011,21:15,2,1,1,1,Home,2.5,2.95,2.69,2.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/z33R7dpU/#/match-summary/match-summary
liga-portugal,Nacional,Braga,"[""54' Yellow_Away - Custodio"", ""60' Yellow_Home - Amaro B."", ""77' Goal_Away - Barbosa H."", ""81' Yellow_Away - Garcia M."", ""90+0' Goal_Home - Alberto L.""]",27,18.04.2011,21:15,1,1,0,0,Draw,3.14,3,2.29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/KMeoFMot/#/match-summary/match-summary
liga-portugal,FC Porto,Sporting,"[""11' Goal_Away - Santos A."", ""22' Yellow_Home - Maicon"", ""26' Goal_Home - Falcao(Pereira A.)"", ""39' Yellow_Home - Pereira A."", ""50' Goal_Home - Falcao(Moutinho J.)"", ""57' Yellow_Away - Torsiglieri M."", ""73' Yellow_Home - Moutinho J."", ""77' Yellow_Home - Rolando"", ""87' Goal_Home - Walter(Micael R.)"", ""88' Goal_Away - Fernandez M.(Djalo Y.)""]",27,17.04.2011,21:15,3,2,1,1,Home,1.55,3.75,6.12,1.55,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/pEAEAb0B/#/match-summary/match-summary
liga-portugal,Benfica,Beira Mar,"[""45' Yellow_Home - Aimar P."", ""45+1' Yellow_Home - Martins C."", ""54' Goal_Home - Sidnei(Kardec Alan)"", ""71' Goal_Home - Jara F.(Pereira M.)"", ""90' Yellow_Home - Pereira M."", ""90+3' Goal_Away - Yartey I.""]",27,17.04.2011,19:15,2,1,0,0,Home,1.4,4.3,7.79,1.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/pUhcCKVb/#/match-summary/match-summary
liga-portugal,Leiria,Portimonense,"[""28' Yellow_Away - Elias"", ""35' Yellow_Away - Pinto A."", ""43' Yellow_Home - Iturra M."", ""63' Goal_Away - Silva P."", ""65' Yellow_Away - Silva P."", ""72' Yellow_Home - Panandetiguiri S."", ""75' Red_Card_Home - Żółta kartka / Panandetiguiri S."", ""79' Red_Card_Away - Silva P."", ""85' Yellow_Home - Simoes F.""]",27,17.04.2011,17:00,0,1,0,0,Away,2,3.3,3.25,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/Shr2Bvo5/#/match-summary/match-summary
liga-portugal,Rio Ave,Naval,"[""13' Goal_Home - Milhazes C."", ""19' Yellow_Home - Lionn"", ""66' Yellow_Home - Saulo"", ""90' Yellow_Home - Gaspar"", ""90' Yellow_Home - Milhazes C.""]",27,17.04.2011,17:00,1,0,1,0,Home,1.85,3.2,3.87,1.85,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/6wfgD0Gh/#/match-summary/match-summary
liga-portugal,Guimaraes,Maritimo,"[""52' Yellow_Home - Teles B."", ""54' Yellow_Away - Robson"", ""55' Goal_Home - Miguel R."", ""61' Yellow_Away - Amaral L."", ""63' Yellow_Home - Paulo J."", ""81' Yellow_Away - Djalma"", ""83' Yellow_Home - Miguel R."", ""85' Goal_Home - Silva R."", ""90' Red_Card_Away - Aurelio M.""]",27,16.04.2011,22:15,2,0,0,0,Home,2.1,3.1,3.2,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/js6WgwGU/#/match-summary/match-summary
